"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"20203","A","골목상권","3111036","투구봉어린이공원","HL","상권축소","105","48","93","49"
"20203","A","골목상권","3111035","오금공원(오주중학교)","LH","상권확장","91","50","93","49"
"20203","A","골목상권","3111034","오동나무공원(송파레미니스1단지)","HL","상권축소","94","46","93","49"
"20203","A","골목상권","3111033","문정동성당","HL","상권축소","99","47","93","49"
"20203","A","골목상권","3111032","방이역 1번","HH","정체","94","50","93","49"
"20203","A","골목상권","3111031","장지동주민센터(한림연예예술고교)","LL","다이나믹","92","47","93","49"
"20203","A","골목상권","3111030","방이역 2번","LL","다이나믹","86","47","93","49"
"20203","A","골목상권","3111029","오금역 4번","HL","상권축소","112","38","93","49"
"20203","A","골목상권","3111028","문현중학교(장지역 1번)","HL","상권축소","94","45","93","49"
"20203","A","골목상권","3111027","문정초등학교","LL","다이나믹","84","46","93","49"
"20203","A","골목상권","3111026","문정역 2번","LL","다이나믹","85","44","93","49"
"20203","A","골목상권","3111025","경찰병원역 3번","HL","상권축소","95","42","93","49"
"20203","A","골목상권","3111024","경찰병원역 4번(건너말공원)","LL","다이나믹","82","48","93","49"
"20203","A","골목상권","3111023","문정역 1번","HH","정체","93","50","93","49"
"20203","A","골목상권","3111022","석촌중학교(방이육교)","HH","정체","106","49","93","49"
"20203","A","골목상권","3111021","방이역 4번","LL","다이나믹","86","47","93","49"
"20203","A","골목상권","3111020","방이동고분군(방산고등학교)","HL","상권축소","100","47","93","49"
"20203","A","골목상권","3111019","한성백제역 3번","LH","상권확장","88","49","93","49"
"20203","A","골목상권","3111018","풍납초등학교(풍납백제문화공원)","HL","상권축소","110","47","93","49"
"20203","A","골목상권","3111017","송파나루역 3번","HH","정체","107","56","93","49"
"20203","A","골목상권","3111016","송파역 2번","HL","상권축소","99","42","93","49"
"20203","A","골목상권","3111015","석촌역 3번","LL","다이나믹","76","44","93","49"
"20203","A","골목상권","3111014","송파나루역 2번","LH","상권확장","77","49","93","49"
"20203","A","골목상권","3111013","송파나루역 1번(송리단길)","LL","다이나믹","70","41","93","49"
"20203","A","골목상권","3111012","석촌역 6번","LL","다이나믹","82","42","93","49"
"20203","A","골목상권","3111011","잠실나루역","LL","다이나믹","80","41","93","49"
"20203","A","골목상권","3111010","석촌역 7번","LL","다이나믹","72","43","93","49"
"20203","A","골목상권","3111009","송파책박물관","HL","상권축소","107","49","93","49"
"20203","A","골목상권","3111008","석촌고분역 3번","LL","다이나믹","89","47","93","49"
"20203","A","골목상권","3111007","석촌고분역 4번","HL","상권축소","96","48","93","49"
"20203","A","골목상권","3111006","석촌고분역 1번","LL","다이나믹","88","44","93","49"
"20203","A","골목상권","3111005","삼전역 3번","LL","다이나믹","81","47","93","49"
"20203","A","골목상권","3111004","삼전역 1번","LL","다이나믹","87","42","93","49"
"20203","A","골목상권","3111003","삼전역 4번","HH","정체","93","49","93","49"
"20203","A","골목상권","3111002","한국교통안전공단 강남자동차검사소","HH","정체","94","61","93","49"
"20203","A","골목상권","3111001","아래방죽마을공원(율현초등학교)","LL","다이나믹","46","43","93","49"
"20203","A","골목상권","3111000","대왕초등학교(세곡동사거리서남측)","HH","정체","107","63","93","49"
"20203","A","골목상권","3110999","윗방죽마을공원","LL","다이나믹","55","29","93","49"
"20203","A","골목상권","3110998","은곡마을(은곡마을공원)","LL","다이나믹","33","33","93","49"
"20203","A","골목상권","3110997","대청초등학교","HL","상권축소","105","48","93","49"
"20203","A","골목상권","3110996","대치2동주민센터","HL","상권축소","104","48","93","49"
"20203","A","골목상권","3110995","봉은사역 4번","HH","정체","108","55","93","49"
"20203","A","골목상권","3110994","개포고등학교","HH","정체","93","54","93","49"
"20203","A","골목상권","3110993","개포지하차도 북측","HH","정체","99","54","93","49"
"20203","A","골목상권","3110992","도곡초등학교","LL","다이나믹","68","37","93","49"
"20203","A","골목상권","3110991","삼성중앙역 5번","LH","상권확장","89","49","93","49"
"20203","A","골목상권","3110990","청담역 12번","LH","상권확장","72","57","93","49"
"20203","A","골목상권","3110989","대치동아우편취급국","LL","다이나믹","74","41","93","49"
"20203","A","골목상권","3110988","청담역 3번","HH","정체","105","64","93","49"
"20203","A","골목상권","3110987","영동대교남단","LL","다이나믹","68","47","93","49"
"20203","A","골목상권","3110986","삼성중앙역 7번","LH","상권확장","78","49","93","49"
"20203","A","골목상권","3110985","청담근린공원","LL","다이나믹","90","43","93","49"
"20203","A","골목상권","3110984","포이초등학교(개포목련어린이공원)","HL","상권축소","111","47","93","49"
"20203","A","골목상권","3110983","국립국악고등학교","HL","상권축소","112","46","93","49"
"20203","A","골목상권","3110982","강남구보훈회관","HL","상권축소","97","42","93","49"
"20203","A","골목상권","3110981","국악고교사거리","HL","상권축소","99","43","93","49"
"20203","A","골목상권","3110980","개포지구대옆","HL","상권축소","103","42","93","49"
"20203","A","골목상권","3110979","청담초등학교","LL","다이나믹","92","38","93","49"
"20203","A","골목상권","3110978","도곡2동주민센터(대치중학교)","LL","다이나믹","78","38","93","49"
"20203","A","골목상권","3110977","논현로18길","HL","상권축소","104","49","93","49"
"20203","A","골목상권","3110976","언북초등학교","LL","다이나믹","71","40","93","49"
"20203","A","골목상권","3110975","매봉역 1번","HH","정체","116","49","93","49"
"20203","A","골목상권","3110974","언주중학교","LL","다이나믹","72","41","93","49"
"20203","A","골목상권","3110973","강남구청역 4번","LH","상권확장","77","50","93","49"
"20203","A","골목상권","3110972","강남세브란스병원미래의학연구센터","LH","상권확장","59","53","93","49"
"20203","A","골목상권","3110971","선정릉역 4번","LL","다이나믹","77","44","93","49"
"20203","A","골목상권","3110970","학동초등학교","LL","다이나믹","87","44","93","49"
"20203","A","골목상권","3110969","베르사이유1아파트","HH","정체","96","58","93","49"
"20203","A","골목상권","3110968","강남구청역 2번","LL","다이나믹","69","45","93","49"
"20203","A","골목상권","3110967","역삼역 8번","LL","다이나믹","63","45","93","49"
"20203","A","골목상권","3110966","논현2동주민센터","LL","다이나믹","69","45","93","49"
"20203","A","골목상권","3110965","언주역 6번","LL","다이나믹","66","40","93","49"
"20203","A","골목상권","3110964","싸리고개근린공원","HH","정체","125","54","93","49"
"20203","A","골목상권","3110963","역삼월드메르디앙아파트","HL","상권축소","106","48","93","49"
"20203","A","골목상권","3110962","도산공원북측","LL","다이나믹","70","41","93","49"
"20203","A","골목상권","3110961","언주역 3번","LL","다이나믹","68","42","93","49"
"20203","A","골목상권","3110960","은광여고","LL","다이나믹","78","46","93","49"
"20203","A","골목상권","3110959","신구중학교","HH","정체","109","58","93","49"
"20203","A","골목상권","3110958","역삼역 4번","LL","다이나믹","72","40","93","49"
"20203","A","골목상권","3110957","언북중학교","LL","다이나믹","76","44","93","49"
"20203","A","골목상권","3110956","언주역 8번","HH","정체","93","51","93","49"
"20203","A","골목상권","3110955","논현초등학교","LL","다이나믹","72","40","93","49"
"20203","A","골목상권","3110954","국기원","LL","다이나믹","47","34","93","49"
"20203","A","골목상권","3110953","학동근린공원","LH","상권확장","82","60","93","49"
"20203","A","골목상권","3110952","논현목련공원","LL","다이나믹","65","33","93","49"
"20203","A","골목상권","3110951","신사은행나무공원","LL","다이나믹","83","45","93","49"
"20203","A","골목상권","3110950","논현역 7번","HL","상권축소","109","37","93","49"
"20203","A","골목상권","3110949","한남IC","LL","다이나믹","86","36","93","49"
"20203","A","골목상권","3110948","헌인가구단지","HH","정체","133","63","93","49"
"20203","A","골목상권","3110947","청계산입구역 2번(내곡동주민센터)","LH","상권확장","85","57","93","49"
"20203","A","골목상권","3110946","청계산원터골","LH","상권확장","83","58","93","49"
"20203","A","골목상권","3110945","본마을노인복지센터(서초구립내곡도서관)","HH","정체","101","49","93","49"
"20203","A","골목상권","3110944","서울나래학교(염곡어린이공원)","HL","상권축소","120","43","93","49"
"20203","A","골목상권","3110943","법제교육센터(버들어린이공원)","HH","정체","94","51","93","49"
"20203","A","골목상권","3110942","염곡동 구룡사(포이동성당)","LL","다이나믹","92","45","93","49"
"20203","A","골목상권","3110941","언남고등학교","HH","정체","96","51","93","49"
"20203","A","골목상권","3110940","양재근린공원(양재2동주민센터)","HH","정체","106","56","93","49"
"20203","A","골목상권","3110939","양재역 8번(양재동우체국)","HL","상권축소","96","47","93","49"
"20203","A","골목상권","3110938","바우뫼공원","LH","상권확장","91","51","93","49"
"20203","A","골목상권","3110937","방아다리근린공원(횃불트리니티신학대학원대학교)","HH","정체","117","63","93","49"
"20203","A","골목상권","3110936","더케이호텔(양재리본타워2단지아파트)","LH","상권확장","74","49","93","49"
"20203","A","골목상권","3110935","한전아트센터","HL","상권축소","110","45","93","49"
"20203","A","골목상권","3110934","우면주공아파트","LH","상권확장","92","58","93","49"
"20203","A","골목상권","3110933","한국상담대학원대학교","HH","정체","126","62","93","49"
"20203","A","골목상권","3110932","서울시인재개발원","HL","상권축소","125","43","93","49"
"20203","A","골목상권","3110931","삼성전자서울R&D(서울우면초등학교)","LL","다이나믹","76","38","93","49"
"20203","A","골목상권","3110930","서초동성당","HL","상권축소","99","48","93","49"
"20203","A","골목상권","3110929","남부터미널역 1번","HH","정체","94","57","93","49"
"20203","A","골목상권","3110928","서초우방유쉘아파트","LH","상권확장","67","51","93","49"
"20203","A","골목상권","3110927","잠원역","LH","상권확장","72","81","93","49"
"20203","A","골목상권","3110926","신중초등학교","HL","상권축소","113","47","93","49"
